1000012,6068,4902.495,-0.431123013,0.043161041,-0.258561723,0.045568818,-0.188736905,-0.03774291,-0.294097701,-0.02163601,-6.539563159,-5.995534751,-4.40067311,-3.973770308,-3.653200518,-3.413307546,-2.246691565,-3.175323051,-1.030815519,-11.0052643,-11.51795824,-11.75927491,-10.73685556,-8.266647873,-7.796552939,-4.871357305,-1.978708108,-2.742020203,-10.04063681,-10.10247313,-7.480201565,-6.777063165,-6.675182974,-5.778242061,-3.481912166,-3.305933286,-2.469053888,-5.894334648,-6.414320221,-6.394550053,-7.205528648,-6.100251845,-5.814103635,-6.348892496,-5.177398994,-2.770460035,0.110475418
1002222,6068,5094.943,-0.437942235,0.047598173,-0.14468456,0.022391861,-0.265810865,-0.117032362,-0.159832376,-0.043683326,-6.256415112,-7.188895764,-4.251936236,-4.149848005,-3.600447324,-3.354990422,-2.590269347,-1.904581585,-1.801968895,-11.86199351,-12.45393692,-12.7526202,-11.98342664,-8.639135329,-9.613860878,-7.594894095,-1.988422588,-2.440344257,-10.84259673,-10.39985205,-6.897237281,-6.963667352,-5.986948812,-5.924927937,-3.510844622,-3.181852115,-2.72413177,-4.971005783,-7.013499739,-6.624611458,-6.966911202,-5.93224232,-5.902085604,-6.322909734,-5.500359605,-3.334778068,0.041456804
1008805,6068,4603.968,-0.403137105,0.011998449,-0.173616351,-0.052667088,-0.328378311,-0.005349786,-0.212512172,-0.050413025,-6.273827874,-5.945338696,-4.236024949,-4.082186187,-3.599719975,-3.368122122,-2.647584878,-3.271302443,-1.459291924,-10.78890893,-11.30632943,-11.49791286,-10.10565889,-9.05717486,-9.78650685,-5.192326251,-2.513920508,-5.245374707,-10.17327188,-10.92350028,-8.695142458,-6.234820131,-6.902644323,-5.607321644,-3.555723323,-4.530038019,-3.709844433,-5.469173098,-6.310601318,-6.119052153,-7.358300349,-7.276061661,-5.829432602,-5.92445807,-4.954981339,-3.058034628,0.056136485
1019240,6068,4494.126,-0.409361722,0.036408412,-0.17576972,0.022193791,-0.250313381,-0.092628174,-0.289157379,-0.014077704,-5.655874221,-6.8418706,-4.207595918,-4.059373118,-3.593531468,-3.628852555,-2.350584958,-3.150727432,-1.196453778,-10.94576151,-11.52032295,-11.83093015,-10.95821817,-8.422580072,-8.807401942,-5.65842741,-2.298430194,-3.185700519,-10.4073378,-9.640360316,-7.211587072,-6.484262972,-6.751090851,-5.890240686,-3.28394593,-3.46030028,-2.94944366,-5.33063264,-7.175801968,-6.503664281,-6.674502659,-7.157331659,-5.656685968,-5.466170495,-4.785876073,-2.753674947,0.063229952
1019323,6068,5299.008,-0.398068109,0.024749019,-0.097217415,-0.040457204,-0.293972341,-0.083529274,-0.273898275,-0.014800992,-6.411942735,-6.010713654,-4.367812837,-4.070597156,-3.618600299,-3.328645868,-2.402500243,-2.495801147,-0.878695523,-10.56277523,-11.11625883,-11.38701116,-10.52909578,-9.973974476,-8.9390403,-5.231153931,-2.187977182,-4.306277743,-10.34573532,-9.860742143,-7.72978936,-6.483487474,-7.110578362,-5.435662852,-3.276839018,-4.543121124,-2.807412451,-6.264294286,-6.850832922,-6.016375557,-7.92407566,-6.334529229,-5.648416383,-5.221476174,-5.023384365,-3.271472384,0.113594734
1026608,6068,5180.993,-0.386890981,0.022631348,0.04048302,-0.096074224,-0.299201099,-0.019513958,-0.184187208,-0.097014971,-5.880913043,-7.803946253,-4.270831733,-4.115555696,-3.592211645,-3.545334617,-2.595181274,-3.543125664,-1.540814531,-11.00045668,-11.54643195,-11.71087084,-9.904009867,-9.178799387,-8.733928509,-4.593137605,-2.401197701,-5.318504347,-10.12516984,-10.2503845,-7.39698588,-6.682219034,-6.597260343,-6.243223924,-3.567665101,-5.40859431,-4.9767712,-6.43280085,-6.889605866,-5.746554114,-7.298472047,-7.684506191,-5.580747193,-6.24911766,-5.813490809,-4.801428244,0.04111647
1028572,6068,4613.292,-0.428228041,0.050224423,-0.095237944,-0.007258279,-0.352084543,-0.035169675,-0.117863046,-0.048407359,-6.131513261,-7.335421173,-4.316208623,-4.170068618,-3.59524181,-3.346328422,-2.276688818,-2.659522778,-1.576209666,-10.87500231,-11.38086452,-11.6089498,-10.6132212,-8.039186973,-8.768566114,-6.068352893,-2.049052884,-2.874433692,-9.460827758,-9.737238659,-7.359076068,-6.667071595,-6.747120614,-5.656118944,-3.343230341,-4.087924349,-1.876857144,-6.057352235,-6.471221739,-6.027505392,-7.981975949,-6.066486435,-5.794618529,-5.974353958,-4.937842506,-2.240314127,0.129796841
1031644,6068,4641.001,-0.350362723,0.010862986,-0.24283346,-0.106163146,-0.196557707,-0.012934247,-0.098593096,-0.087000879,-6.77166821,-5.929079985,-4.390295297,-4.07051289,-3.663473389,-3.27897425,-2.409048249,-2.604430396,-1.711285785,-10.79271668,-11.32339705,-11.48577641,-9.911655136,-9.244752957,-8.619743746,-4.394196254,-1.961740915,-3.226891785,-8.836784054,-10.41142408,-7.423395677,-6.713632132,-7.000732999,-5.689126516,-3.634463134,-4.352939901,-3.156265213,-5.800328629,-6.090599105,-6.577457404,-8.104999755,-6.197640176,-5.819371993,-6.1658237,-5.412054217,-3.056094158,0.099687293
1041435,6068,4620.997,-0.374497469,0.007493129,0.027984265,-0.046122343,-0.201530712,-0.142647326,-0.291222982,-0.064509925,-5.814813027,-7.232790586,-4.221616649,-4.055378354,-3.629746659,-3.506414092,-2.227333585,-2.739125075,-1.270478846,-10.31223761,-10.83437016,-11.17359832,-10.87587297,-8.594712643,-9.104464929,-6.393403253,-2.060181882,-2.890981081,-9.449737048,-9.568280632,-7.392961752,-6.534523467,-7.048347704,-5.460105617,-3.633341983,-3.77292032,-2.146404795,-5.970038463,-6.992708478,-6.334672724,-6.765786052,-6.176795898,-5.879964338,-5.609249044,-4.436285893,-2.694456788,0.100278604
1041513,6068,4600.593,-0.39995035,-0.002664262,-0.301073452,0.149155804,-0.259362817,-0.103572724,-0.293210153,-0.038656116,-6.186124018,-6.280241618,-4.297234161,-4.061123163,-3.560662835,-3.445286265,-2.256671977,-2.956931354,-0.488270748,-11.14375435,-11.68375847,-11.93625453,-11.20078711,-9.990461129,-9.087843687,-6.3470435,-2.086149333,-2.17598383,-9.899360732,-10.17702217,-7.938716916,-6.369571667,-7.362785979,-5.401321247,-3.320487802,-3.725813505,-2.310224629,-6.078278481,-6.722401192,-6.141598942,-7.534007114,-6.241872205,-5.9760242,-6.220106782,-5.216536126,-3.263363176,0.075386486
